Date,20SMA,5SMA,Close
2016-05-06,37.55,33.61,32.939998626708984
2016-05-09,37.26,33.31,33.77000045776367
2016-05-10,36.99,33.15,32.86000061035156
2016-05-11,36.64,33.08,31.329999923706055
2016-05-12,36.14,32.79,31.510000228881836
2016-05-13,35.67,32.48,32.119998931884766
2016-05-16,35.23,32.32,32.63999938964844
2016-05-17,34.8,32.09,32.61000061035156
2016-05-18,34.37,32.04,32.150001525878906
2016-05-19,33.97,32.21,32.0099983215332
2016-05-20,33.66,32.31,31.729999542236328
2016-05-23,33.4,32.23,32.150001525878906
2016-05-24,33.16,32.13,32.16999816894531
2016-05-25,32.94,32.04,31.510000228881836
2016-05-26,32.71,31.91,31.649999618530273
2016-05-27,32.56,31.84,31.90999984741211
2016-05-31,32.43,31.88,31.950000762939453
2016-06-01,32.3,31.84,31.670000076293945
2016-06-02,32.23,31.74,30.809999465942383
2016-06-03,32.13,31.6,31.260000228881836
2016-06-06,32.04,31.52,32.36000061035156
2016-06-07,32.01,31.61,32.5099983215332
2016-06-08,31.95,31.72,33.400001525878906
2016-06-09,31.97,32.07,33.13999938964844
2016-06-10,32.06,32.53,31.799999237060547
2016-06-13,32.08,32.64,30.360000610351562
2016-06-14,31.99,32.24,30.489999771118164
2016-06-15,31.88,31.84,29.139999389648438
2016-06-16,31.71,30.99,29.34000015258789
2016-06-17,31.57,30.23,29.709999084472656
2016-06-20,31.45,29.81,30.020000457763672
2016-06-21,31.37,29.74,29.889999389648438
2016-06-22,31.25,29.62,30.329999923706055
2016-06-23,31.16,29.86,27.049999237060547
2016-06-24,30.94,29.4,25.270000457763672
2016-06-27,30.62,28.51,26.770000457763672
2016-06-28,30.36,27.86,27.700000762939453
2016-06-29,30.15,27.42,28.309999465942383
2016-06-30,29.98,27.02,29.329999923706055
2016-07-01,29.91,27.48,28.93000030517578
2016-07-05,29.79,28.21,28.350000381469727
2016-07-06,29.59,28.52,29.399999618530273
2016-07-07,29.44,28.86,30.040000915527344
2016-07-08,29.27,29.21,31.15999984741211
2016-07-11,29.17,29.58,34.65999984741211
2016-07-12,29.31,30.72,34.45000076293945
2016-07-13,29.52,31.94,35.880001068115234
2016-07-14,29.79,33.24,35.88999938964844
2016-07-15,30.12,34.41,36.029998779296875
2016-07-18,30.46,35.38,36.0099983215332
2016-07-19,30.77,35.65,35.91999816894531
2016-07-20,31.07,35.95,34.959999084472656
2016-07-21,31.32,35.76,36.36000061035156
2016-07-22,31.62,35.86,35.79999923706055
2016-07-25,32.06,35.81,36.54999923706055
2016-07-26,32.62,35.92,36.20000076293945
2016-07-27,33.1,35.97,36.34000015258789
2016-07-28,33.53,36.25,35.5
2016-07-29,33.89,36.08,35.599998474121094
2016-08-01,34.2,36.04,33.5099983215332
2016-08-02,34.43,35.43,33.47999954223633
2016-08-03,34.69,34.89,33.58000183105469
2016-08-04,34.9,34.33,34.439998626708984
2016-08-05,35.12,34.12,34.349998474121094
2016-08-08,35.28,33.87,34.59000015258789
2016-08-09,35.27,34.09,34.18000030517578
2016-08-10,35.26,34.23,34.959999084472656
2016-08-11,35.21,34.5,34.91999816894531
2016-08-12,35.16,34.6,35.869998931884766
2016-08-15,35.16,34.9,36.75
2016-08-16,35.19,35.34,36.599998474121094
2016-08-17,35.23,35.82,36.66999816894531
2016-08-18,35.31,36.16,36.4900016784668
2016-08-19,35.32,36.48,36.0
2016-08-22,35.33,36.5,36.400001525878906
2016-08-23,35.32,36.43,36.650001525878906
2016-08-24,35.34,36.44,36.720001220703125
2016-08-25,35.36,36.45,36.22999954223633
2016-08-26,35.4,36.4,36.16999816894531
2016-08-29,35.43,36.43,37.04999923706055
2016-08-30,35.6,36.56,36.29999923706055
2016-08-31,35.75,36.49,36.2400016784668
2016-09-01,35.88,36.4,36.529998779296875
2016-09-02,35.98,36.46,36.959999084472656
2016-09-06,36.11,36.62,38.75
2016-09-07,36.32,36.96,39.349998474121094
2016-09-08,36.58,37.57,38.4900016784668
2016-09-09,36.76,38.02,38.34000015258789
2016-09-12,36.93,38.38,37.369998931884766
2016-09-13,37.0,38.46,36.38999938964844
2016-09-14,36.98,37.99,36.40999984741211
2016-09-15,36.98,37.4,35.4900016784668
2016-09-16,36.92,36.8,35.439998626708984
2016-09-19,36.86,36.22,35.150001525878906
2016-09-20,36.82,35.78,34.66999816894531
2016-09-21,36.73,35.43,35.25
2016-09-22,36.66,35.2,35.54999923706055
2016-09-23,36.61,35.21,34.93000030517578
2016-09-26,36.54,35.11,36.0
2016-09-27,36.53,35.28,35.84000015258789
2016-09-28,36.47,35.51,35.81999969482422
2016-09-29,36.45,35.63,36.61000061035156
2016-09-30,36.47,35.84,37.70000076293945
2016-10-03,36.53,36.39,37.630001068115234
2016-10-04,36.56,36.72,37.869998931884766
2016-10-05,36.51,37.13,38.16999816894531
2016-10-06,36.46,37.6,37.72999954223633
2016-10-07,36.42,37.82,38.88999938964844
2016-10-10,36.45,38.06,38.20000076293945
2016-10-11,36.49,38.17,37.380001068115234
2016-10-12,36.54,38.07,39.2400016784668
2016-10-13,36.68,38.29,38.650001525878906
2016-10-14,36.84,38.47,38.58000183105469
2016-10-17,36.99,38.41,39.349998474121094
2016-10-18,37.2,38.64,40.630001068115234
2016-10-19,37.5,39.29,40.59000015258789
2016-10-20,37.77,39.56,39.900001525878906
2016-10-21,37.99,39.81,39.83000183105469
2016-10-24,38.23,40.06,39.689998626708984
2016-10-25,38.42,40.13,39.31999969482422
2016-10-26,38.59,39.87,39.90999984741211
2016-10-27,38.79,39.73,40.060001373291016
2016-10-28,38.97,39.76,40.599998474121094
2016-10-31,39.11,39.92,39.79999923706055
2016-11-01,39.22,39.94,39.709999084472656
2016-11-02,39.31,40.02,39.380001068115234
2016-11-03,39.37,39.91,39.7400016784668
2016-11-04,39.47,39.85,41.4900016784668
2016-11-07,39.6,40.02,41.70000076293945
2016-11-08,39.78,40.4,42.40999984741211
2016-11-09,40.03,40.94,42.29999923706055
2016-11-10,40.18,41.53,42.93000030517578
2016-11-11,40.4,42.17,43.400001525878906
2016-11-14,40.64,42.55,44.7599983215332
2016-11-15,40.91,43.16,44.45000076293945
2016-11-16,41.1,43.57,45.83000183105469
2016-11-17,41.36,44.27,46.2599983215332
2016-11-18,41.68,44.94,46.08000183105469
2016-11-21,41.99,45.48,46.08000183105469
2016-11-22,42.31,45.74,46.34000015258789
2016-11-23,42.66,46.12,46.81999969482422
2016-11-25,43.01,46.32,46.5
2016-11-28,43.33,46.36,46.88999938964844
2016-11-29,43.64,46.53,46.439998626708984
2016-11-30,43.98,46.6,45.75
2016-12-01,44.28,46.48,46.099998474121094
2016-12-02,44.61,46.34,45.720001220703125
2016-12-05,44.91,46.18,46.43000030517578
2016-12-06,45.16,46.09,48.650001525878906
2016-12-07,45.51,46.53,48.04999923706055
2016-12-08,45.79,46.99,49.63999938964844
2016-12-09,46.16,47.7,47.59000015258789
2016-12-12,46.39,48.07,47.84000015258789
2016-12-13,46.61,48.35,47.91999816894531
2016-12-14,46.77,48.21,48.29999923706055
2016-12-15,46.96,48.26,47.630001068115234
2016-12-16,47.05,47.86,48.58000183105469
2016-12-19,47.17,48.05,49.220001220703125
2016-12-20,47.32,48.33,49.470001220703125
2016-12-21,47.49,48.64,48.689998626708984
2016-12-22,47.61,48.72,48.47999954223633
2016-12-23,47.69,48.89,48.61000061035156
2016-12-27,47.8,48.89,47.66999816894531
2016-12-28,47.84,48.58,47.25
2016-12-29,47.88,48.14,46.689998626708984
2016-12-30,47.93,47.74,46.29999923706055
2017-01-03,47.94,47.3,46.70000076293945
2017-01-04,47.99,46.92,45.88999938964844
2017-01-05,47.96,46.57,46.209999084472656
2017-01-06,47.84,46.36,47.08000183105469
2017-01-09,47.79,46.44,48.47999954223633
2017-01-10,47.73,46.87,48.63999938964844
2017-01-11,47.78,47.26,48.099998474121094
2017-01-12,47.8,47.7,47.650001525878906
2017-01-13,47.78,47.99,46.75
2017-01-17,47.7,47.92,47.63999938964844
2017-01-18,47.7,47.76,47.2599983215332
2017-01-19,47.64,47.48,48.0
2017-01-20,47.58,47.46,46.939998626708984
2017-01-23,47.45,47.32,47.540000915527344
2017-01-24,47.39,47.48,47.90999984741211
2017-01-25,47.37,47.53,49.59000015258789
2017-01-26,47.41,48.0,46.95000076293945
2017-01-27,47.38,47.79,44.900001525878906
2017-01-30,47.26,47.38,44.25
2017-01-31,47.14,46.72,44.04999923706055
2017-02-01,47.03,45.95,44.0099983215332
2017-02-02,46.89,44.83,44.20000076293945
2017-02-03,46.81,44.28,45.29999923706055
2017-02-06,46.76,44.36,45.16999816894531
2017-02-07,46.67,44.55,45.060001373291016
2017-02-08,46.5,44.75,46.29999923706055
2017-02-09,46.38,45.21,46.45000076293945
2017-02-10,46.3,45.66,47.40999984741211
2017-02-13,46.28,46.08,46.56999969482422
2017-02-14,46.27,46.36,47.540000915527344
2017-02-15,46.27,46.85,46.970001220703125
2017-02-16,46.26,46.99,46.90999984741211
2017-02-17,46.2,47.08,46.810001373291016
2017-02-21,46.19,46.96,46.31999969482422
2017-02-22,46.13,46.91,46.099998474121094
2017-02-23,46.04,46.62,46.279998779296875
2017-02-24,45.88,46.48,46.31999969482422
2017-02-27,45.85,46.37,46.36000061035156
2017-02-28,45.92,46.28,47.09000015258789
2017-03-01,46.06,46.43,45.720001220703125
2017-03-02,46.14,46.35,46.81999969482422
2017-03-03,46.29,46.46,45.310001373291016
2017-03-06,46.34,46.26,44.84000015258789
2017-03-07,46.32,45.96,44.88999938964844
2017-03-08,46.3,45.52,43.33000183105469
2017-03-09,46.22,45.04,43.900001525878906
2017-03-10,46.1,44.45,42.369998931884766
2017-03-13,45.89,43.87,41.209999084472656
2017-03-14,45.58,43.14,42.09000015258789
2017-03-15,45.36,42.58,42.130001068115234
2017-03-16,45.09,42.34,41.720001220703125
2017-03-17,44.83,41.9,41.70000076293945
2017-03-20,44.57,41.77,40.41999816894531
2017-03-21,44.25,41.61,40.349998474121094
2017-03-22,43.95,41.26,41.40999984741211
2017-03-23,43.71,41.12,41.72999954223633
2017-03-24,43.49,41.12,41.7400016784668
2017-03-27,43.26,41.13,42.599998474121094
2017-03-28,43.07,41.57,41.959999084472656
2017-03-29,42.81,41.89,42.540000915527344
2017-03-30,42.65,42.11,42.29999923706055
2017-03-31,42.43,42.23,42.45000076293945
2017-04-03,42.28,42.37,40.900001525878906
2017-04-04,42.09,42.03,41.310001373291016
2017-04-05,41.91,41.9,41.720001220703125
2017-04-06,41.83,41.74,41.810001373291016
2017-04-07,41.72,41.64,42.31999969482422
2017-04-10,41.72,41.61,43.93000030517578
2017-04-11,41.86,42.22,43.959999084472656
2017-04-12,41.95,42.75,43.349998474121094
2017-04-13,42.01,43.07,44.22999954223633
2017-04-17,42.14,43.56,43.810001373291016
2017-04-18,42.24,43.86,44.400001525878906
2017-04-19,42.44,43.95,45.220001220703125
2017-04-20,42.68,44.2,45.150001525878906
2017-04-21,42.87,44.56,46.439998626708984
2017-04-24,43.11,45.0,46.61000061035156
2017-04-25,43.35,45.56,46.400001525878906
2017-04-26,43.54,45.96,43.97999954223633
2017-04-27,43.64,45.72,42.619998931884766
2017-04-28,43.65,45.21,42.08000183105469
2017-05-01,43.63,44.34,43.869998931884766
2017-05-02,43.71,43.79,43.91999816894531
2017-05-03,43.86,43.29,43.90999984741211
2017-05-04,43.99,43.28,44.5099983215332
2017-05-05,44.13,43.66,44.939998626708984
2017-05-08,44.28,44.23,47.08000183105469
2017-05-09,44.52,44.87,47.29999923706055
2017-05-10,44.69,45.55,46.540000915527344
2017-05-11,44.82,46.07,45.83000183105469
2017-05-12,44.94,46.34,46.68000030517578
2017-05-15,45.06,46.69,46.939998626708984
2017-05-16,45.22,46.66,44.91999816894531
2017-05-17,45.25,46.18,44.650001525878906
2017-05-18,45.22,45.8,45.220001220703125
2017-05-19,45.22,45.68,46.209999084472656
2017-05-22,45.21,45.59,46.65999984741211
2017-05-23,45.21,45.53,46.77000045776367
2017-05-24,45.23,45.9,48.02000045776367
2017-05-25,45.43,46.58,48.7400016784668
2017-05-26,45.74,47.28,47.959999084472656
2017-05-30,46.03,47.63,48.40999984741211
2017-05-31,46.26,47.98,49.04999923706055
2017-06-01,46.52,48.44,49.52000045776367
2017-06-02,46.8,48.74,49.7400016784668
2017-06-05,47.06,48.94,49.7400016784668
2017-06-06,47.3,49.29,50.86000061035156
2017-06-07,47.49,49.78,51.43000030517578
2017-06-08,47.69,50.26,50.27000045776367
2017-06-09,47.88,50.41,49.47999954223633
2017-06-12,48.06,50.36,49.45000076293945
2017-06-13,48.2,50.3,49.38999938964844
2017-06-14,48.32,50.0,49.11000061035156
2017-06-15,48.53,49.54,48.790000915527344
2017-06-16,48.74,49.24,49.65999984741211
2017-06-19,48.96,49.28,48.029998779296875
2017-06-20,49.05,49.0,48.43000030517578
2017-06-21,49.14,48.8,48.970001220703125
2017-06-22,49.25,48.78,48.630001068115234
2017-06-23,49.28,48.74,48.779998779296875
2017-06-26,49.29,48.57,48.5
2017-06-27,49.31,48.66,49.25
2017-06-28,49.35,48.83,49.619998931884766
2017-06-29,49.38,48.96,50.31999969482422
2017-06-30,49.42,49.29,50.38999938964844
2017-07-03,49.46,49.62,51.2599983215332
2017-07-05,49.53,50.17,52.04999923706055
2017-07-06,49.59,50.73,53.029998779296875
2017-07-07,49.67,51.41,52.65999984741211
2017-07-10,49.79,51.88,51.61000061035156
2017-07-11,49.9,52.12,53.79999923706055
2017-07-12,50.11,52.63,53.810001373291016
2017-07-13,50.33,52.98,54.220001220703125
2017-07-14,50.59,53.22,53.869998931884766
2017-07-17,50.84,53.46,53.150001525878906
2017-07-18,51.02,53.77,52.61000061035156
2017-07-19,51.25,53.53,52.34000015258789
2017-07-20,51.44,53.24,51.90999984741211
2017-07-21,51.59,52.78,51.279998779296875
2017-07-24,51.72,52.26,50.61000061035156
2017-07-25,51.81,51.75,51.0099983215332
2017-07-26,51.94,51.43,50.0
2017-07-27,51.98,50.96,50.4900016784668
2017-07-28,52.02,50.68,50.439998626708984
2017-07-31,52.03,50.51,51.060001373291016
2017-08-01,52.06,50.6,50.45000076293945
2017-08-02,52.02,50.49,50.54999923706055
2017-08-03,51.95,50.6,50.79999923706055
2017-08-04,51.83,50.66,50.58000183105469
2017-08-07,51.73,50.69,50.0
2017-08-08,51.65,50.48,49.400001525878906
2017-08-09,51.43,50.27,48.54999923706055
2017-08-10,51.17,49.87,48.349998474121094
2017-08-11,50.87,49.38,48.810001373291016
2017-08-14,50.62,49.02,48.52000045776367
2017-08-15,50.39,48.73,48.40999984741211
2017-08-16,50.18,48.53,46.029998779296875
2017-08-17,49.86,48.02,45.54999923706055
2017-08-18,49.54,47.46,45.709999084472656
2017-08-21,49.27,46.84,45.40999984741211
2017-08-22,49.01,46.22,43.970001220703125
2017-08-23,48.65,45.33,42.91999816894531
2017-08-24,48.3,44.71,45.25
2017-08-25,48.04,44.65,44.95000076293945
2017-08-28,47.76,44.5,44.560001373291016
2017-08-29,47.44,44.33,44.31999969482422
2017-08-30,47.13,44.4,44.7400016784668
2017-08-31,46.84,44.76,45.310001373291016
2017-09-01,46.57,44.78,43.91999816894531
2017-09-05,46.23,44.57,44.310001373291016
2017-09-06,45.95,44.52,43.84000015258789
2017-09-07,45.67,44.42,43.599998474121094
2017-09-08,45.42,44.2,45.86000061035156
2017-09-11,45.3,44.31,46.290000915527344
2017-09-12,45.17,44.78,47.0
2017-09-13,45.1,45.32,46.189998626708984
2017-09-14,44.99,45.79,46.0
2017-09-15,44.99,46.27,45.310001373291016
2017-09-18,44.97,46.16,44.380001068115234
2017-09-19,44.91,45.78,45.41999816894531
2017-09-20,44.91,45.46,46.290000915527344
2017-09-21,45.02,45.48,47.060001373291016
2017-09-22,45.23,45.69,47.70000076293945
2017-09-25,45.35,46.17,47.58000183105469
2017-09-26,45.48,46.81,46.849998474121094
2017-09-27,45.6,47.1,47.4900016784668
2017-09-28,45.76,47.34,47.4900016784668
2017-09-29,45.89,47.42,47.72999954223633
2017-10-02,46.02,47.43,50.5099983215332
2017-10-03,46.35,48.01,50.72999954223633
2017-10-04,46.67,48.79,50.560001373291016
2017-10-05,47.0,49.4,51.29999923706055
2017-10-06,47.39,50.17,50.599998474121094
2017-10-09,47.62,50.74,53.029998779296875
2017-10-10,47.96,51.24,52.83000183105469
2017-10-11,48.25,51.66,52.650001525878906
2017-10-12,48.58,52.08,52.70000076293945
2017-10-13,48.91,52.36,52.27000045776367
2017-10-16,49.26,52.7,52.06999969482422
2017-10-17,49.64,52.5,52.029998779296875
2017-10-18,49.97,52.34,51.5099983215332
2017-10-19,50.23,52.12,51.93000030517578
2017-10-20,50.48,51.96,50.97999954223633
2017-10-23,50.64,51.7,51.95000076293945
2017-10-24,50.86,51.68,51.02000045776367
2017-10-25,51.07,51.48,48.61000061035156
2017-10-26,51.12,50.9,47.560001373291016
2017-10-27,51.13,50.02,47.25
2017-10-30,51.1,49.28,46.81999969482422
2017-10-31,50.92,48.25,47.84000015258789
2017-11-01,50.78,47.62,47.36000061035156
2017-11-02,50.62,47.37,47.45000076293945
2017-11-03,50.42,47.34,47.5099983215332
2017-11-06,50.27,47.4,46.459999084472656
2017-11-07,49.94,47.32,46.369998931884766
2017-11-08,49.62,47.03,45.77000045776367
2017-11-09,49.27,46.71,45.81999969482422
2017-11-10,48.93,46.39,45.7400016784668
2017-11-13,48.6,46.03,45.810001373291016
2017-11-14,48.29,45.9,47.189998626708984
2017-11-15,48.05,46.07,47.68000030517578
2017-11-16,47.86,46.45,47.38999938964844
2017-11-17,47.63,46.76,47.689998626708984
2017-11-20,47.46,47.15,48.650001525878906
2017-11-21,47.3,47.72,48.65999984741211
2017-11-22,47.18,48.01,48.560001373291016
2017-11-24,47.18,48.19,48.41999816894531
2017-11-27,47.22,48.4,49.220001220703125
2017-11-28,47.32,48.7,49.25
2017-11-29,47.44,48.82,50.4900016784668
2017-11-30,47.57,49.19,49.0
2017-12-01,47.66,49.28,49.93000030517578
2017-12-04,47.78,49.58,49.470001220703125
2017-12-05,47.88,49.63,49.61000061035156
2017-12-06,48.04,49.7,50.880001068115234
2017-12-07,48.26,49.78,51.02000045776367
2017-12-08,48.52,50.18,51.29999923706055
2017-12-11,48.8,50.46,50.470001220703125
2017-12-12,49.03,50.66,50.09000015258789
2017-12-13,49.25,50.75,50.209999084472656
2017-12-14,49.4,50.62,51.060001373291016
2017-12-15,49.57,50.63,51.4900016784668
2017-12-18,49.77,50.66,51.439998626708984
2017-12-19,49.96,50.86,51.91999816894531
2017-12-20,50.12,51.22,52.790000915527344
2017-12-21,50.33,51.74,52.59000015258789
2017-12-22,50.53,52.05,52.849998474121094
2017-12-26,50.75,52.32,52.400001525878906
2017-12-27,50.91,52.51,52.459999084472656
2017-12-28,51.07,52.62,52.029998779296875
2017-12-29,51.15,52.47,52.9900016784668
2018-01-02,51.35,52.55,52.34000015258789
2018-01-03,51.47,52.44,52.66999816894531
2018-01-04,51.63,52.5,52.650001525878906
2018-01-05,51.78,52.54,52.130001068115234
2018-01-08,51.85,52.56,52.08000183105469
2018-01-09,51.9,52.37,53.779998779296875
2018-01-10,52.02,52.66,56.41999816894531
2018-01-11,52.32,53.41,58.470001220703125
2018-01-12,52.74,54.58,57.97999954223633
2018-01-16,53.13,55.75,58.15999984741211
2018-01-17,53.48,56.96,58.34000015258789
2018-01-18,53.82,57.87,58.060001373291016
2018-01-19,54.16,58.2,58.099998474121094
2018-01-22,54.46,58.13,58.290000915527344
2018-01-23,54.74,58.19,54.790000915527344
2018-01-24,54.85,57.52,53.04999923706055
2018-01-25,54.86,56.46,53.06999969482422
2018-01-26,54.89,55.46,52.68000030517578
2018-01-29,54.9,54.38,52.59000015258789
2018-01-30,54.93,53.24,54.31999969482422
2018-01-31,55.0,53.14,53.880001068115234
2018-02-01,55.08,53.31,52.099998474121094
2018-02-02,55.05,53.11,49.7599983215332
2018-02-05,54.9,52.53,51.18000030517578
2018-02-06,54.85,52.25,51.400001525878906
2018-02-07,54.82,51.66,48.599998474121094
2018-02-08,54.56,50.61,48.36000061035156
2018-02-09,54.16,49.86,50.09000015258789
2018-02-12,53.74,49.93,50.869998931884766
2018-02-13,53.38,49.86,51.06999969482422
2018-02-14,53.03,49.8,51.66999816894531
2018-02-15,52.7,50.41,51.58000183105469
2018-02-16,52.37,51.06,51.720001220703125
2018-02-20,52.05,51.38,52.779998779296875
2018-02-21,51.78,51.76,52.97999954223633
2018-02-22,51.69,52.15,53.38999938964844
2018-02-23,51.7,52.49,55.0
2018-02-26,51.8,53.17,54.2599983215332
2018-02-27,51.88,53.68,54.25
2018-02-28,51.96,53.98,53.47999954223633
2018-03-01,51.92,54.08,53.18000030517578
2018-03-02,51.89,54.03,53.189998626708984
2018-03-05,51.94,53.67,53.56999969482422
2018-03-06,52.13,53.53,54.11000061035156
2018-03-07,52.28,53.51,54.790000915527344
2018-03-08,52.45,53.77,56.06999969482422
2018-03-09,52.82,54.35,56.5
2018-03-12,53.23,55.01,56.22999954223633
2018-03-13,53.53,55.54,55.279998779296875
2018-03-14,53.75,55.77,55.16999816894531
2018-03-15,53.96,55.85,55.400001525878906
2018-03-16,54.15,55.72,54.619998931884766
2018-03-19,54.3,55.34,55.31999969482422
2018-03-20,54.48,55.16,54.09000015258789
2018-03-21,54.54,54.92,52.310001373291016
2018-03-22,54.51,54.35,51.0099983215332
2018-03-23,54.39,53.47,51.86000061035156
2018-03-26,54.23,52.92,50.900001525878906
2018-03-27,54.07,52.03,50.849998474121094
2018-03-28,53.9,51.39,51.959999084472656
2018-03-29,53.82,51.32,49.779998779296875
2018-04-02,53.65,51.07,51.470001220703125
2018-04-03,53.56,50.99,52.040000915527344
2018-04-04,53.49,51.22,52.13999938964844
2018-04-05,53.39,51.48,50.290000915527344
2018-04-06,53.16,51.14,49.81999969482422
2018-04-09,52.85,51.15,47.459999084472656
2018-04-10,52.4,50.35,45.400001525878906
2018-04-11,51.86,49.02,46.56999969482422
2018-04-12,51.42,47.91,45.869998931884766
2018-04-13,50.96,47.02,46.400001525878906
2018-04-16,50.51,46.34,45.75
2018-04-17,50.06,46.0,47.7599983215332
2018-04-18,49.69,46.47,46.880001068115234
2018-04-19,49.33,46.53,46.779998779296875
2018-04-20,49.05,46.71,46.68000030517578
2018-04-23,48.83,46.77,45.689998626708984
2018-04-24,48.52,46.76,45.25
2018-04-25,48.24,46.26,42.369998931884766
2018-04-26,47.82,45.35,43.400001525878906
2018-04-27,47.39,44.68,42.93000030517578
2018-04-30,47.05,43.93,43.36000061035156
2018-05-01,46.64,43.46,42.2400016784668
2018-05-02,46.15,42.86,42.11000061035156
2018-05-03,45.65,42.81,42.86000061035156
2018-05-04,45.28,42.7,42.439998626708984
2018-05-07,44.91,42.6,43.0
2018-05-08,44.69,42.53,41.5
2018-05-09,44.49,42.38,42.040000915527344
2018-05-10,44.27,42.37,42.599998474121094
2018-05-11,44.1,42.32,42.459999084472656
2018-05-14,43.9,42.32,43.189998626708984
2018-05-15,43.78,42.36,44.060001373291016
2018-05-16,43.59,42.87,43.630001068115234
2018-05-17,43.43,43.19,43.380001068115234
2018-05-18,43.26,43.34,44.279998779296875
2018-05-21,43.14,43.71,42.880001068115234
2018-05-22,43.0,43.65,42.79999923706055
2018-05-23,42.88,43.39,43.560001373291016
2018-05-24,42.94,43.38,44.90999984741211
2018-05-25,43.01,43.69,43.59000015258789
2018-05-29,43.04,43.55,43.29999923706055
2018-05-30,43.04,43.63,43.540000915527344
2018-05-31,43.11,43.78,44.0
2018-06-01,43.2,43.87,44.86000061035156
2018-06-04,43.3,43.86,44.18000030517578
2018-06-05,43.39,43.98,44.189998626708984
2018-06-06,43.45,44.15,43.84000015258789
2018-06-07,43.56,44.21,43.11000061035156
2018-06-08,43.62,44.04,44.15999984741211
2018-06-11,43.7,43.9,43.40999984741211
2018-06-12,43.74,43.74,42.91999816894531
2018-06-13,43.73,43.49,43.08000183105469
2018-06-14,43.68,43.34,42.77000045776367
2018-06-15,43.64,43.27,42.439998626708984
2018-06-18,43.59,42.92,41.5099983215332
2018-06-19,43.45,42.54,42.029998779296875
2018-06-20,43.41,42.37,41.4900016784668
2018-06-21,43.34,42.05,41.349998474121094
2018-06-22,43.23,41.76,39.68000030517578
2018-06-25,42.97,41.21,39.09000015258789
2018-06-26,42.75,40.73,38.2599983215332
2018-06-27,42.5,39.97,38.20000076293945
2018-06-28,42.23,39.32,37.959999084472656
2018-06-29,41.93,38.64,38.36000061035156
2018-07-02,41.6,38.37,37.75
2018-07-03,41.28,38.11,37.9900016784668
2018-07-05,40.97,38.05,38.09000015258789
2018-07-06,40.68,38.03,39.310001373291016
2018-07-09,40.49,38.3,39.119998931884766
2018-07-10,40.24,38.45,35.959999084472656
2018-07-11,39.87,38.09,36.33000183105469
2018-07-12,39.54,37.76,37.119998931884766
2018-07-13,39.24,37.57,37.279998779296875
2018-07-16,38.97,37.16,37.380001068115234
2018-07-17,38.71,36.81,38.369998931884766
2018-07-18,38.56,37.3,38.130001068115234
2018-07-19,38.36,37.66,37.880001068115234
2018-07-20,38.18,37.81,38.040000915527344
2018-07-23,38.02,37.96,37.45000076293945
2018-07-24,37.9,37.97,38.189998626708984
2018-07-25,37.86,37.94,40.02000045776367
2018-07-26,37.95,38.32,39.689998626708984
2018-07-27,38.02,38.68,38.970001220703125
2018-07-30,38.07,38.86,39.540000915527344
2018-07-31,38.13,39.28,38.13999938964844
2018-08-01,38.15,39.27,37.93000030517578
2018-08-02,38.15,38.85,38.41999816894531
2018-08-03,38.16,38.6,38.40999984741211
2018-08-06,38.12,38.49,38.2599983215332
2018-08-07,38.08,38.23,38.380001068115234
2018-08-08,38.2,38.28,37.91999816894531
2018-08-09,38.28,38.28,37.2599983215332
2018-08-10,38.28,38.05,36.790000915527344
2018-08-13,38.26,37.72,37.09000015258789
2018-08-14,38.24,37.49,37.439998626708984
2018-08-15,38.2,37.3,38.15999984741211
2018-08-16,38.2,37.35,37.790000915527344
2018-08-17,38.19,37.45,39.9900016784668
2018-08-20,38.29,38.09,40.33000183105469
2018-08-21,38.44,38.74,39.189998626708984
2018-08-22,38.49,39.09,38.83000183105469
2018-08-23,38.43,39.23,38.81999969482422
2018-08-24,38.38,39.43,39.52000045776367
2018-08-27,38.41,39.34,40.689998626708984
2018-08-28,38.47,39.41,40.5
2018-08-29,38.59,39.67,40.400001525878906
2018-08-30,38.71,39.99,40.47999954223633
2018-08-31,38.81,40.32,40.77000045776367
2018-09-04,38.93,40.57,39.66999816894531
2018-09-05,39.0,40.36,38.47999954223633
2018-09-06,39.01,39.96,38.43000030517578
2018-09-07,39.03,39.57,39.43000030517578
2018-09-10,39.14,39.36,40.18000030517578
2018-09-11,39.31,39.24,39.2599983215332
2018-09-12,39.42,39.16,39.47999954223633
2018-09-13,39.52,39.36,39.7400016784668
2018-09-14,39.6,39.62,40.31999969482422
2018-09-17,39.73,39.8,40.790000915527344
2018-09-18,39.77,39.92,41.599998474121094
2018-09-19,39.83,40.39,41.88999938964844
2018-09-20,39.96,40.87,43.599998474121094
2018-09-21,40.2,41.64,41.97999954223633
2018-09-24,40.36,41.97,40.810001373291016
2018-09-25,40.42,41.98,41.040000915527344
2018-09-26,40.44,41.86,41.5
2018-09-27,40.49,41.79,41.33000183105469
2018-09-28,40.54,41.33,39.61000061035156
2018-10-01,40.5,40.86,38.5
2018-10-02,40.38,40.4,38.79999923706055
2018-10-03,40.34,39.95,37.91999816894531
2018-10-04,40.31,39.23,36.439998626708984
2018-10-05,40.21,38.25,35.900001525878906
2018-10-08,40.03,37.51,33.54999923706055
2018-10-09,39.7,36.52,31.610000610351562
2018-10-10,39.32,35.08,31.270000457763672
